Id,StatusId,OfficialName,DisplayName,TrimmedName,ShortDescription,Description,DUNS,MIC,PrimaryContactId,PrimaryWeb,PrimaryPhone,PrimaryFax,PrimaryAddressId,ImageName,PreferredContactMethod,AllowEmail,AllowPhone,AllowFax,AllowMail,CreatedOn,CreatedBy,AssessmentType,IsCertified,DeletedOn,DeletedBy,Name,Address,Address2,City,PostalCode,Lat,Lng,State,Country,Certified,AccountTypes,Brands
3105,1,Port Harbor Marine,Port Harbor Marine (South Portland),portharbormarine,,,,,99049180-FB5D-4CA1-B301-0397C3C3E92E,http://www.portharbormarine.com,207-767-3254,207-767-5940,3131,,1,1,1,1,1,2006-06-07 10:48:36.033,,US,0,,,Port Harbor Marine,1 Spring Point Drive,,South Portland,04106,43.6475,-70.232599,ME,US,0,3,
3105,1,Port Harbor Marine,Port Harbor Marine (South Portland),portharbormarine,,,,,99049180-FB5D-4CA1-B301-0397C3C3E92E,http://www.portharbormarine.com,207-767-3254,207-767-5940,3131,,1,1,1,1,1,2006-06-07 10:48:36.033,,US,0,,,Port Harbor Marine,1 Spring Point Drive,,South Portland,04106,43.6475,-70.232599,ME,US,0,3,
3106,1,Clemens Marina (Gladstone),Clemens Marina,clemensmarinagladstone,,,,,189EB4F8-A984-48C5-8CDF-FE8754C6F574,www.clemensmarina.com,503-655-0160,503-655-0072,3137,,1,1,1,1,1,2006-06-07 14:27:36.373,,US,0,,,Clemens Marina,309 River Ave,,Eugene,97404,44.096173,-123.122269,OR,US,0,3,
3106,1,Clemens Marina (Gladstone),Clemens Marina,clemensmarinagladstone,,,,,189EB4F8-A984-48C5-8CDF-FE8754C6F574,www.clemensmarina.com,503-655-0160,503-655-0072,3137,,1,1,1,1,1,2006-06-07 14:27:36.373,,US,0,,,Clemens Marina,309 River Ave,,Eugene,97404,44.096173,-123.122269,OR,US,0,3,
3106,1,Clemens Marina (Gladstone),Clemens Marina,clemensmarinagladstone,,,,,189EB4F8-A984-48C5-8CDF-FE8754C6F574,www.clemensmarina.com,503-655-0160,503-655-0072,3137,,1,1,1,1,1,2006-06-07 14:27:36.373,,US,0,,,Clemens Marina,309 River Ave,,Eugene,97404,44.096173,-123.122269,OR,US,0,3,
3107,1,"JENKINS BOAT SALES, INC.","JENKINS BOAT SALES, INC. (GLEN BURNIE)",jenkinsboatsales,,,,,E49D7880-7F54-4447-A940-7A77667D9667,,4107683500,4107687833,3138,,1,1,1,1,1,2006-06-07 14:32:02.330,,US,0,,,"JENKINS BOAT SALES, INC.",7328 RITCHIE HIGHWAY,,GLEN BURNIE,21061,39.170644,-76.620243,MD,US,0,3,
3108,1,Clemens Marina (Portland),Clemens Marina,clemensmarinaportland,,,,,5E6B1949-149D-4504-AD19-3C3088B7DB3E,www.clemensmarina.com,503-283-1712,503-283-0972,3139,,1,1,1,1,1,2006-06-07 14:49:18.653,,US,0,,,Clemens Marina,919 NE Marine Dr.,,Portland,97211,45.600652,-122.655798,OR,US,0,3,
3109,1,PHILADELPHIA BOAT SUPPLY CO INC,PHILADELPHIA BOAT SUPPLY CO INC (PHILADELPHIA),philadelphiaboatsupplyco,"Started 1989 Full service service, supplies, parts, sales new ",,,,EC2F3901-27C5-4CF4-99C5-EAED208FD5AB,WWW.PHILABOAT.COM,215-332-5117,215-332-9810,3143,,1,1,1,1,1,2006-06-07 18:02:44.670,,US,0,,,PHILADELPHIA BOAT SUPPLY CO INC,8900 STATE ROAD,,PHILADELPHIA,19136-1613,40.042989,-74.999726,PA,US,0,3,
3110,1,Pete Jorgensen marine,Pete Jorgensen marine (Beaumont),petejorgensenmarine,"Yamaha Full line Dealer  (Re-power specialists)Yamaha warranty Service
Specialists in Shallow water boats ",,,,6E0D9A73-9947-4B2B-B2F8-1FA468BC7A6D,www.jorgensenmarine.com,409 2121005,409 2129681,3144,,1,1,1,1,1,2006-06-07 19:18:06.073,,US,0,,,Pete Jorgensen marine,24 nth 11 th st,,Beaumont,77702,30.07877,-94.129699,TX,US,0,3,
3111,1,Boat House Marine,Boat House Marine (Springfield),boathousemarine,,,,,F5332A4E-220C-41CA-9F5A-16DF57584FAD,www.boathousemarineandsportscenter.com,937-325-1755,937-325-9332,3145,,1,1,1,1,1,2006-06-08 10:50:45.517,,US,0,,,Boat House Marine,1919 Croft Rd,,Springfield,45503,39.941923,-83.748777,OH,US,0,3,
3112,1,Gulf Coast Boating Centers,Gulf Coast Boating Centers (Ft. Walton Beach),gulfcoastboatingcenters,,,,,43875678-6B55-439A-8376-78EF3E4A5C7B,http://www.gulfcoastboatingcenters.net,850-581-3325,850-581-2462,3146,,1,1,1,1,1,2006-06-08 11:11:02.670,,US,0,,,Gulf Coast Boating Centers,432 N.E. Eglin Parkway,,Ft. Walton Beach,32547,30.437185,-86.601622,FL,US,0,3,
3113,1,Lake Union SeaRay,Lake Union SeaRay ,lakeunionsearay,,,,,0C2B2EA5-0C0B-49D8-B73E-388E8728C5DB,http://lakeunionsearay.com,206-284-3800,206-284-2353,29511,,1,1,1,1,1,2006-06-08 20:07:22.230,,US,0,,,Lake Union Sea Ray Seattle,3201 Fairview Ave ,,Seattle,98102,0,0,WA,US,0,3,
3113,1,Lake Union SeaRay,Lake Union SeaRay ,lakeunionsearay,,,,,0C2B2EA5-0C0B-49D8-B73E-388E8728C5DB,http://lakeunionsearay.com,206-284-3800,206-284-2353,29511,,1,1,1,1,1,2006-06-08 20:07:22.230,,US,0,,,Lake Union Sea Ray Seattle,3201 Fairview Ave ,,Seattle,98102,0,0,WA,US,0,3,
3113,1,Lake Union SeaRay,Lake Union SeaRay ,lakeunionsearay,,,,,0C2B2EA5-0C0B-49D8-B73E-388E8728C5DB,http://lakeunionsearay.com,206-284-3800,206-284-2353,29511,,1,1,1,1,1,2006-06-08 20:07:22.230,,US,0,,,Lake Union Sea Ray Seattle,3201 Fairview Ave ,,Seattle,98102,0,0,WA,US,0,3,
3113,1,Lake Union SeaRay,Lake Union SeaRay ,lakeunionsearay,,,,,0C2B2EA5-0C0B-49D8-B73E-388E8728C5DB,http://lakeunionsearay.com,206-284-3800,206-284-2353,29511,,1,1,1,1,1,2006-06-08 20:07:22.230,,US,0,,,Lake Union Sea Ray Seattle,3201 Fairview Ave ,,Seattle,98102,0,0,WA,US,0,3,
3114,1,Shore Land Sales,Shore Land Sales (Suamico),shorelandsales,,,,,48FB710F-C4BA-4941-A9F5-95EB4EF96C24,www.shorelandsales.com,800-236-8058,920-434-9500,3151,,1,1,1,1,1,2006-06-09 09:03:46.363,,US,0,,,Shore Land Sales,2300 E. Deerfield Ave.,,Suamico,54173,44.6065,-88.049599,WI,US,0,3,
3115,1,Puget Sound Sailing Institute,Puget Sound Sailing Institute (Tacoma),pugetsoundsailinginstitute,"Learn to Sail! Take a Foundations of Sailing course, Basic Sailing, or both, in our Learn to Sail in a Weekend package. We also offer Basic Coastal Cruising, Bareboat Chartering, Spinnaker Handling, Racing Instruction, and Coastal and Celestial Navigation courses.  Receive ASA certification! Become a club member! Go out on day sails and receive discounts on classes. We offer day sailing excursions and romantic sunset sails in both our Tacoma and Seattle locations!",,,,7C6FF4F0-34B9-449E-AF28-9293CE2E7087,pugetsoundsailing.com,(253) 383-1774,(253) 274-8703,3152,,1,1,1,1,1,2006-06-09 11:40:08.530,,US,0,,,Puget Sound Sailing Institute,5632 Marine View Drive,,Tacoma,98422,47.296793,-122.417379,WA,US,0,3,
3116,1,CREWS "N" II OUTBOARD,CREWS "N" II OUTBOARD (JACKSONVILLE),crewsniioutboard,,,,,1292101F-0E77-494B-85FE-C7F79A25955C,WWW.CREWSN2OUTBOARD.COM,904-724-1400,904-724-2717,3153,,1,1,1,1,1,2006-06-10 10:10:23.927,,US,0,,,CREWS "N" II OUTBOARD,8445 ARLINGTON EXPRESSWAY,,JACKSONVILLE,32211,30.326,-81.565399,FL,US,0,3,
3117,1,Heckel's Lake DuBay Marina,Heckel's Lake DuBay Marina (Mosinee),heckelslakedubaymarina,,,,,1BD7161F-D0C1-40F0-A6BF-C2B84E5C9BB1,www.heckels.com,715-341-1244,715-254-0911,3154,,1,1,1,1,1,2006-06-10 16:04:09.540,,US,0,,,Heckel's Lake DuBay Marina,1135 County Road DB,,Mosinee,54455,44.681976,-89.65314,WI,US,0,3,
3118,1,Avalon Yacht & Boat Sales,Avalon Yacht & Boat Sales (Long Beach),avalonyachtboatsales,,,,,86AD5C27-1DD8-46E6-A81D-D6AD83F097AA,www.avalonboats.net,562-495-2130,562-590-9489,3155,,1,1,1,1,1,2006-06-10 16:46:52.543,,US,0,,,Avalon Yacht & Boat Sales,1300 W. 14th St.,,Long Beach,90813,33.7838,-118.208798,CA,US,0,3,
3119,1,Caloosa Isle Boat & Yacht Sales,Caloosa Isle Boat & Yacht Sales (Fort Myers),caloosaisleboatyachtsales,A full service marine dealer specializing in new and used boats.,,,,B1549C5F-439F-4E5D-A4CB-0C07FDCEEFAF,www.caloosaisle.com,239-463-4455,239-482-3009,3156,,1,1,1,1,1,2006-06-12 08:21:01.120,,US,0,,,Caloosa Isle Boat & Yacht Sales,16065 S. Tamiami Trail,,Fort Myers,33908,26.5092,-81.860799,FL,US,0,3,
3120,1,Four Winds Marina,Four Winds Marina (Bokeelia),fourwindsmarina,,,,,E266B568-04FD-4D44-95CE-BDA66F304FD2,WWW.FourWindsMarina.Com,800-523-9223,239-283-3233,3157,,1,1,1,1,1,2006-06-12 10:31:02.770,,US,0,,,Four Winds Marina,16501 Stringfellow Road,,Bokeelia,33922,26.700103,-82.154199,FL,US,0,3,
3121,1,Coastal Marine Center,Coastal Marine Center (Brunswick),coastalmarinecenter,,,,,F579CA75-1539-466A-AF1B-ABE17D250F4D,coastalmarinecenter.net,912-267-6767,912-267-6690,3158,,1,1,1,1,1,2006-06-12 10:45:33.047,,US,0,,,Coastal Marine Center,4718 New Jesup Highway,,Brunswick,31525,31.211907,-81.513803,GA,US,0,3,
3122,1,Cape Ann Marine,Cape Ann Marine (Gloucester),capeannmarine,,,,,73D570DA-5234-4EA5-AE9A-7FB0ED61B920,www.capemarina.com,978-283-0806,978-283-2560,3161,,1,1,1,1,1,2006-06-12 11:58:26.260,,US,0,,,Cape Ann Marine,75 Essex Ave,,Gloucester,01930,42.612019,-70.681788,MA,US,0,3,
3123,1,Martin Marine,Martin Marine (Knoxville),martinmarine,,,,,9A9430AF-FFFA-42E9-B936-4CEBEF24ECFB,www.martinmarineboats.com,865 637 2021,865 637 2022,3162,,1,1,1,1,1,2006-06-13 06:39:46.700,,US,0,,,Martin Marine,6721 Asheville Highway,,Knoxville,37924,36.018704,-83.806761,TN,US,0,3,
3124,1,Coldwater Lake Marina,Coldwater Lake Marina (Coldwater),coldwaterlakemarina,"Since 1984-we have carried the top names in the marine industry. By affiliating ourselves with the best brand names in the boat sales business, combined with over 20 years of continuous operation, in boat sales we know we are one of the best boat dealers and we know we can provide you with the right marine products and give you the quality of service that you expect. ",,,,1E825BE6-29AA-40C0-BDBF-2614939E3634,www.coldwaterlakemarina.com,517-238-2777,517-238-2998,3163,,1,1,1,1,1,2006-06-13 09:16:11.373,,US,0,,,Coldwater Lake Marina,626 Lake Drive,,Coldwater,49036,41.840103,-84.975998,MI,US,0,3,
3125,1,Sport Boat Northwest,Sport Boat Northwest (Seattle),sportboatnorthwest,,,,,207A8EEC-8083-40C8-BF97-12DAE80E7202,www.sportboatnorthwest.com,206-545-7220,206-223-4296,3166,,1,1,1,1,1,2006-06-14 15:20:46.290,,US,0,,,Sport Boat Northwest,2500 Westlake Ave N,,Seattle,98109,47.642212121334325,-122.34338660202224,WA,US,0,3,
3127,1,CARSTENS MARINE,CARSTENS MARINE (SPOKANE),carstensmarine,,,,,4FE150B1-AAEB-4DD4-876B-31B777282A83,WWW.CARSTENSMARINE.COM,509-928-8480,509-928-3479,3168,,1,1,1,1,1,2006-06-15 10:06:05.923,,US,0,,,CARSTENS MARINE,E 12620 INDIANA,P.O. BOX 14229,SPOKANE,99214,47.6756,-117.235614,WA,US,0,3,
3128,1,"SHOALS OUTDOOR SPORTS, INC.","SHOALS OUTDOOR SPORTS, INC. (TUSCUMBIA)",shoalsoutdoorsports,,,,,BD0A93B0-E80B-40CE-9BAE-6B5D08303F05,SHOALSOUTDOORSPORTS.COM,256-389-8150,356-386-7664,3173,,1,1,1,1,1,2006-06-15 13:07:43.547,,US,0,,,"SHOALS OUTDOOR SPORTS, INC.",1605 HWY 72 E,,TUSCUMBIA,35674,34.71131,-87.726141,AL,US,0,3,
3129,1,"MARK MILLER MARINE, INC","MARK MILLER MARINE, INC (Glasgow)",markmillermarine,,,,,F3FF72A7-90F7-434D-9286-895707F9C2F4,,270-678-3324,270-678-3524,3174,,1,1,1,1,1,2006-06-15 13:59:43.277,,US,0,,,"MARK MILLER MARINE, INC",3581 Scottsville Road,,Glasgow,42141,36.959306,-85.955141,KY,US,0,3,
3130,1,Spellmans Marina.com,Spellmans Marina.com (Oshkosh),spellmansmarinacom,,,,,63A77B10-5398-4546-B8D4-77EBB57E8096,spellmansmarina.com,920-231-1850,920-231-0500,3175,,1,1,1,1,1,2006-06-15 14:12:42.893,,US,0,,,Spellmans Marina.com,1713 W. New York Ave.,,Oshkosh,54901,44.0321,-88.560043,WI,US,0,3,
3131,1,BAYOU OUTDOOR SUPERCENTER,BAYOU OUTDOOR SUPERCENTER (BOSSIER CITY),bayououtdoorsupercenter,,,,,1308BB48-B6CE-4F55-B62E-8F47854883E4,www.bayououtdoor.com,318-629-2628,318-629-1219,3176,,1,1,1,1,1,2006-06-15 15:12:13.957,,US,0,,,BAYOU OUTDOOR SUPERCENTER,1800 BARKSDALE BLVD,,BOSSIER CITY,71111,32.515218,-93.718673,LA,US,0,3,
3132,1,Emerald Coast Boat Sales,Emerald Coast Boat Sales (Mary Esther),emeraldcoastboatsales,,,,,E34683D6-A54A-4657-A34B-6BC83964AF68,www.emeraldcoastboats.com,850-243-2010,850-243-2011,3177,,1,1,1,1,1,2006-06-15 15:24:23.450,,US,0,,,Emerald Coast Boat Sales,191 Mary Esther Boulevard,,Mary Esther,32569,30.413188,-86.654656,FL,US,0,3,
3133,1,Allstar Marine,Allstar Marine (middleriver ),allstarmarine,,,,,B12B82E8-4BB8-4A90-87A2-CE9310628EFD,,,,3179,,1,1,1,1,1,2006-06-15 18:00:33.850,,US,0,,,Allstar Marine,2434 hollyneck road,,middleriver ,21221,39.282869,-76.398182,MD,US,0,3,
3134,1,Texas Boat World,Texas Boat World (Harker Heights),texasboatworld,,,,,EA658E50-159C-4D28-AFF3-E7B14D3DF2EB,www.texasboatworld.com,254-699-9151,254-699-7579,3180,,1,1,1,1,1,2006-06-15 18:19:56.613,,US,0,,,Texas Boat World,303 W. Central Texas Expressway,,Harker Heights,76548,31.0823,-97.6722,TX,US,0,3,
3135,1,Pamlico Marine & Sports,Pamlico Marine & Sports (New Bern),pamlicomarinesports,,,,,4E2AA894-6ADD-4B0F-9FE1-75BAE79E9E4A,www.pamlicomarine.com,(252) 637-1717,(252) 638-7033,3181,,1,1,1,1,1,2006-06-15 18:29:43.390,,US,0,,,Pamlico Marine & Sports,2601 Hwy 70 E,,New Bern,28560,35.0606,-77.020199,NC,US,0,3,
3136,1,Mountain Top RV & Marine,Mountain Top RV & Marine (Monroe),mountaintoprvmarine,"Full service dealer just outside Charlotte, NC. Featuring Stingray Powerboats, Bentley Pontoons, Duracraft Fishing boats, Full service repair shop, parts and service and ship store carrying all of your boating and RV needs. Coachmen, Cherokee, Road Runner, Innsbrook travel trailers and Georgetown motor homes.",,,,00EA4FF3-529C-4EA9-8D86-E7E157E41C80,www.mountaintoprvmarine.com,704-238-0777,704-238-9996,3182,,1,1,1,1,1,2006-06-15 20:12:19.297,,US,0,,,Mountain Top RV & Marine,4000 Highway 74 W,,Monroe,28110,35.035522,-80.598445,NC,US,0,3,
3137,1,Portside Marine Sales and Service,Portside Marine Sales and Service (Indianapolis),portsidemarinesalesandservice,"The Staff at Portside Marine Sales will ALWAYS do their best to meet the customer's needs. We want your boating experience to be FUN and hassle free.   You the customer are the reason Portside Marine Sales and Service exists, every one on our staff knows that. Your satisfaction is our first and foremost objective. ",,,,8AF50CFA-58E2-4F42-9290-DD195E0DAE26,www.portsidemarinesales.com,317-867-2628,317-867-1041,3183,,1,1,1,1,1,2006-06-16 08:39:36.283,,US,0,,,Portside Marine Sales and Service,18622 US 31 North,,Indianapolis,46074,40.0832,-86.1141,IN,US,0,3,
3138,1,Marine Connection Inc,Marine Connection Inc (West Palm Beach),marineconnection,,,,,4BA59A21-74EE-4E35-922B-8479DAF4A9E5,www.marineconnection.com,561-582-7411,561-582-7441,3184,,1,1,1,1,1,2006-06-16 08:55:13.733,,US,0,,,Marine Connection Inc,2807 S Military Trail,,West Palm Beach,33415,26.636025,-80.112899,FL,US,0,3,
3139,1,Holzhauer Pro Motor Sports,Holzhauer Pro Motor Sports (Nashville),holzhauerpromotorsports,,,,,72B5B3D6-943E-48A7-915E-7170497F3EA9,www.holzhauers.com,888-388-8225,618-327-9688,3187,,1,1,1,1,1,2006-06-16 11:45:43.563,,US,0,,,Holzhauer Pro Motor Sports,17933 Holzhauer Automall Drive,,Nashville,62263,38.363,-89.372396,IL,US,0,3,
3140,1,Great Lakes Marine Services Inc.,Great Lakes Marine Services Inc. (Grafton),greatlakesmarineservices,,,,,A5ABF69F-3844-42BB-B768-F189B8CD41C7,www.greatlakesmarineservices.com,1-262-375-3003,1-262-375-0004,3188,,1,1,1,1,1,2006-06-16 14:48:37.720,,US,0,,,Great Lakes Marine Services Inc.,2133 County Highway W,,Grafton,53024,43.354217,-87.925945,WI,US,0,3,
3141,1,Montana Boat Center,Montana Boat Center (Helena),montanaboatcenter,,,,,8711C07E-999B-4061-9D73-8799246818D2,www.montanaboatcenter.com,800-443-6408,406-443-2498,3189,,1,1,1,1,1,2006-06-16 17:52:04.000,,US,0,,,Montana Boat Center,2531 N Montana,,Helena,59601,46.609882,-112.020799,MT,US,0,3,
3142,1,R & R Marine,R & R Marine (Shakopee),rrmarine,,,,,339CAC32-8DFF-43B1-818D-BE552F5A8C05,http://www.randrmarine.com,952-445-4633,952-445-4644,3190,,1,1,1,1,1,2006-06-17 09:16:10.323,,US,0,,,R & R Marine,12827 Chestnut Boulevard,,Shakopee,55379,44.765035,-93.577546,MN,US,0,3,
3143,1,Glen Harbor Marina,Glen Harbor Marina (Watkins Glen),glenharbormarina,,,,,5DF3DECC-CDF8-4BAA-AD07-A45C1B60C7E4,www.GlenHarborMarina.com,607-535-2751,607-535-2658,3192,,1,1,1,1,1,2006-06-17 13:03:59.013,,US,0,,,Glen Harbor Marina,517 E. 4th ST,PO Box 32,Watkins Glen,14891,42.382313,-76.867359,NY,US,0,3,
3144,1,"Family Boating & MaRine Centers of Fl., Inc.","Family Boating & MaRine Centers of Fl., Inc. (Tampa)",familyboatingmarinecentersoffl,,,,,68BED36A-CD76-4A76-9DB6-0FA8837BAF4A,familyboatingcenters.com,(813) 884-1395,(813) 881-1783,3193,,1,1,1,1,1,2006-06-19 09:13:54.620,,US,0,,,"Family Boating & MaRine Centers of Fl., Inc.",7806 Anderson Rd.,,Tampa,33634,28.019222,-82.53417,FL,US,0,3,
3145,1,"Crystal River Marine, Inc","Crystal River Marine, Inc (Crystal River)",crystalrivermarine,,,,,97B42E71-E20A-47A6-AB50-B360AC1AE1BF,www.crystalrivermarine.com,352-795-2597,352-795-3998,3195,,1,1,1,1,1,2006-06-19 10:05:31.440,,US,0,,,"Crystal River Marine, Inc",990 N Suncoast Blvd,,Crystal River,34429,28.87685,-82.580499,FL,US,0,3,
3146,1,MarineMax - Palm Island,MarineMax - Palm Island (Cape Haze),marinemaxpalmisland,,,,,7414F4EF-EC76-4EFC-8CB0-B1C90662A5A0,http://www.marinemax.com,941-697-2161,941-697-6122,3196,,1,1,1,1,1,2006-06-19 10:50:12.950,,US,0,,,MarineMax Palm Island (Cape Haze),7090 Placida Road,,Cape Haze,33946,26.868,-82.3075,FL,US,0,3,
3147,1,MarineMax - Tampa,MarineMax - Tampa (Tampa),marinemaxtampa,,,,,CD592B45-0B73-40B7-B87D-83853343A07C,www.marinemax.com,813-621-2424,813-626-1964,3197,,1,1,1,1,1,2006-06-19 10:54:30.110,,US,0,,,MarineMax - Tampa,2605 43rd Street,,Tampa,33605,27.965656,-82.410094,FL,US,0,3,
3148,1,Madaket Marine,Madaket Marine (Nantucket),madaketmarine,Madaket Marine is the last public marina with water access on Nantucket Island.  We are very proud to have recently become Marine Industry Dealer Certified and strive to keep our customers happy.,,,,4DD2158D-697D-4045-99E6-656324065E1C,www.madaketmarine.com,508 228 1163,508 228 4527,3198,,1,1,1,1,1,2006-06-19 11:40:51.193,,US,0,,,Madaket Marine,20 N Cambridge St,,Nantucket,02554,41.27851804144428,-70.18745421296875,MA,US,0,3,
3149,1,G & R  MARINE,G & R  MARINE (SOUTH WINDSOR),grmarine,,,,,5F8BA204-CE9B-40F4-AE2C-2A917193419A,WWW.GRMARINE.COM,860-290-7855,860-291-9665,3199,,1,1,1,1,1,2006-06-19 14:32:14.717,,US,0,,,G & R  MARINE,RTE 5,,SOUTH WINDSOR,06074,41.8037664188074,-72.615415708179,CT,US,0,3,
3150,1,RANDY'S MARINE,"RANDY'S MARINE (TEXAS,CITY)",randysmarine,,,,,59BE944C-C67A-45FA-BED6-D40D30DC7981,randysmarine.com,281-339-0415,281-339-0270,3200,,1,1,1,1,1,2006-06-20 12:49:01.373,,US,0,,,RANDY'S MARINE,1472 HWY. 146 / RT. 3 BOX 446,,"TEXAS,CITY",77539,29.4381187378495,-95.0440425650192,TX,US,0,3,
3152,1,Boatland Inc (San Diego),Boatland Inc,boatlandsandiego,,,,,A8F7E671-B9ED-492B-9D0A-7C0FFF11ADA4,http://www.boatland.net,619-582-2909,619-582-2009,3204,,1,1,1,1,1,2006-06-20 16:08:31.820,,US,0,,,Boatland Inc,7145 Mission Gorge Road,,San Diego,92020,32.803002,-117.086993,CA,US,0,3,
3152,1,Boatland Inc (San Diego),Boatland Inc,boatlandsandiego,,,,,A8F7E671-B9ED-492B-9D0A-7C0FFF11ADA4,http://www.boatland.net,619-582-2909,619-582-2009,3204,,1,1,1,1,1,2006-06-20 16:08:31.820,,US,0,,,Boatland Inc,7145 Mission Gorge Road,,San Diego,92020,32.803002,-117.086993,CA,US,0,3,
3153,1,Boat Town,Boat Town (Austin),boattown,,,,,4D6D1432-AE74-44A1-B3AD-D19BC7036C93,www.boattown.com,512-892-2220,,3206,,1,1,1,1,1,2006-06-20 16:20:42.270,,US,0,,,Boat Town,4630 S. Lamar,,Austin,78745,30.232623,-97.806849,TX,US,0,3,
3154,1,Drummond Marine,Drummond Marine (Holland),drummondmarine,,,,,80403E4C-4F89-4FEE-9C55-D03749932836,www.drummondmarine.com,616-494-0814,,3207,,1,1,1,1,1,2006-06-20 16:24:36.020,,US,0,,,Drummond Marine,445 W. 17th Street,,Holland,49423,42.782,-86.127974,MI,US,0,3,
3155,1,Galati Yacht Sales,Galati Yacht Sales (Anna Maria),galatiyachtsales,,,,,2928386D-8C3A-411C-B8CA-32E4EE4ABAC7,www.galatiyachts.com,941-778-0755,941-778-3084,29203,,1,1,1,1,1,2006-06-20 16:38:57.860,,US,0,,,Galati Yacht Sales Tampa Bay,12030 N Gandy Blvd,,St Petersburg,33702,0,0,FL,US,0,3,
3155,1,Galati Yacht Sales,Galati Yacht Sales (Anna Maria),galatiyachtsales,,,,,2928386D-8C3A-411C-B8CA-32E4EE4ABAC7,www.galatiyachts.com,941-778-0755,941-778-3084,29203,,1,1,1,1,1,2006-06-20 16:38:57.860,,US,0,,,Galati Yacht Sales Tampa Bay,12030 N Gandy Blvd,,St Petersburg,33702,0,0,FL,US,0,3,
3155,1,Galati Yacht Sales,Galati Yacht Sales (Anna Maria),galatiyachtsales,,,,,2928386D-8C3A-411C-B8CA-32E4EE4ABAC7,www.galatiyachts.com,941-778-0755,941-778-3084,29203,,1,1,1,1,1,2006-06-20 16:38:57.860,,US,0,,,Galati Yacht Sales Tampa Bay,12030 N Gandy Blvd,,St Petersburg,33702,0,0,FL,US,0,3,
3155,1,Galati Yacht Sales,Galati Yacht Sales (Anna Maria),galatiyachtsales,,,,,2928386D-8C3A-411C-B8CA-32E4EE4ABAC7,www.galatiyachts.com,941-778-0755,941-778-3084,29203,,1,1,1,1,1,2006-06-20 16:38:57.860,,US,0,,,Galati Yacht Sales Tampa Bay,12030 N Gandy Blvd,,St Petersburg,33702,0,0,FL,US,0,3,
3156,1,"McMachen Marine, Inc.","McMachen Marine, Inc. (Harrison Twp)",mcmachenmarine,,,,,E8558E0F-58CA-431D-B53D-045A0D11CDD7,www.mcmachenmarine.com,586-469-2003,586-469-1646,3215,,1,1,1,1,1,2006-06-20 17:24:04.600,,US,0,,,"McMachen Marine, Inc.",30099 S. River Road,,Harrison Twp,48045,42.596204,-82.810601,MI,US,0,3,
3158,1,Wayzata Marine,Wayzata Marine (Wayzata),wayzatamarine,,,,,0AF6E70E-3CF4-41AC-AC2F-5A403D7AB90E,http://www.wayzatamarine.com,952-471-9000,952-471-1110,3217,,1,1,1,1,1,2006-06-21 12:17:30.247,,US,0,,,Wayzata Marine,3324 North Shore Dr,,Orono,55391,44.952508,-93.607915,MN,US,0,3,
3158,1,Wayzata Marine,Wayzata Marine (Wayzata),wayzatamarine,,,,,0AF6E70E-3CF4-41AC-AC2F-5A403D7AB90E,http://www.wayzatamarine.com,952-471-9000,952-471-1110,3217,,1,1,1,1,1,2006-06-21 12:17:30.247,,US,0,,,Wayzata Marine,3324 North Shore Dr,,Orono,55391,44.952508,-93.607915,MN,US,0,3,
3159,1,"HWH ELECTRONICS, CORP","HWH ELECTRONICS, CORP (St. Pete Beach)",hwhelectronicscorp,"Established in 1957, HWH Electronics is dedicated to providing premier communication, navigation, safety, satellite and entertainment systems that assure safe and reliable boating.  Continually fostering sound relationships with customers, employees and vendors is the hallmark of our success",,,,614CABF8-86C2-46F7-8990-2541991E3AFC,www.hwhelectronics.com,727-367-2754,727-367-7580,3218,,1,1,1,1,1,2006-06-21 14:37:11.180,,US,0,,,"HWH ELECTRONICS, CORP",4215 Gulf Boulevard,,St. Pete Beach,33706,27.717225,-82.738887,FL,US,0,3,
3160,1,MARINEMAX CAROLINAS,MARINEMAX CAROLINAS (WRIGHTSVILLE BEACH),marinemaxcarolinas,,,,,8CB7614A-2159-4409-A771-62A9A63214D2,,910-256-8100,910-256-6661,3219,,1,1,1,1,1,2006-06-21 15:24:10.217,,US,0,,,MARINEMAX CAROLINAS,130SHORT STREET,,WRIGHTSVILLE BEACH,28480,34.2360192712708,-77.7836354380201,NC,US,0,3,
3161,1,MarineMax - Tower park,MarineMax - Tower park (Lodi),marinemaxtowerpark,,,,,6FA273D6-F8FE-4B57-BE77-35417C75C006,,209-367-8732,,3220,,1,1,1,1,1,2006-06-21 17:02:25.713,,US,0,,,MarineMax - Tower park,14900 W. Highway 12,Tower Park,Lodi,95242,38.1151,-121.496278,CA,US,0,3,
3162,1,MarineMax Laguna,MarineMax Laguna (Pompano Beach),marinemaxlaguna,,,,,928BD88C-E219-4D48-8168-9BEB460F6829,www.marinemax.com,954-691-1300,,3221,,1,1,1,1,1,2006-06-22 10:56:02.140,,US,0,,,MarineMax Laguna,698 S. Federal Highway,,Pompano Beach,33062,26.2247,-80.102799,FL,US,0,3,
